Original Num ,updated num,,url,title,languageCode,publisher.name,publisher.site,claimDate,reviewDate,text,claimYear,claimant,claimant_party,textualRating,reason,ratingsimp,T/F RQ1,claimant_canonical_name,is_politician_strict,rand_num,Fear,Self/Personal Record,Opponent/Opponent's Record,Legislation,National and State Macroeconomic Issues,Economic Well-Being and Domestic Commerce,Labor and Employment,Foreign Trade,Taxes,"Civil Rights, Minority Issues, and Civil Liberties",Immigration and Refugee Issues,LGBTQ,Race,Religion,Women,Health (non-care),Social Welfare,Education,Abortion,Healthcare,Government Operations,Defense/Military,International_affairs and Foreign Aid,Voting/Elections,Agriculture,Environment,Energy,Transportation,Community Development and Housing,Technology Science Space,Media and Communications,Law and Crime and Policing,Terrorism,Guns,History,Record/Candidate Biography/ Campaigns and Personal Behavior
836,832,2101,http://www.politifact.com/factchecks/2017/jan/25/sean-spicer/sean-spicer-wrongly-uses-pew-study-bolster-claim-n/,Sean Spicer wrongly uses Pew study to bolster claim that non-citizens vote in large numbers,en,PolitiFact,politifact.com,2017-01-24T00:00:00Z,2017-01-25T19:56:02Z,There's one (study) that came out of Pew in 2008 that showed 14 percent of people who voted were noncitizens.',2017,Sean Spicer,Republican,FALSE,,2 False,False(ish),Sean Spicer,FALSE,594,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
837,833,6584,http://www.politifact.com/factchecks/2014/jun/10/hillary-clinton/hillary-clinton-says-she-and-bill-were-dead-broke/,Hillary Clinton says she and Bill were 'dead broke',en,PolitiFact,politifact.com,2014-06-09T00:00:00Z,2018-06-05T13:45:33Z,We came out of the White House not only dead broke; but in debt.',2014,Hillary Clinton,Democratic,Mostly False,,3 Mostly False,False(ish),Hillary Clinton,TRUE,593,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
838,834,454,https://www.politifact.com/factchecks/2021/mar/04/elise-stefanik/gop-lawmaker-misleads-about-hr-1-and-removal-ineli/,GOP lawmaker misleads about HR 1 and removal of ineligible voters,en,PolitiFact,politifact.com,2021-03-03T00:00:00Z,,H.R. 1 would 'prevent removal of ineligible voters from registration rolls.',2021,Elise Stefanik,Republican,FALSE,,2 False,False(ish),Elise Stefanik,TRUE,590,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
839,835,7126,https://www.politifact.com/factchecks/2019/aug/14/gavin-newsom/gavin-newsoms-ridiculous-claim-texas-responsible-s/,Gavin Newsom's ridiculous claim: 'Vast majority' of San Francisco's homeless people come from Texas,en,PolitiFact,politifact.com,2019-06-23T00:00:00Z,2019-12-16T16:11:27Z,The vast majority' of San Francisco’s homeless people 'also come in from — and we know this — from Texas. Just (an) interesting fact.',2019,Gavin Newsom,Democratic,Pants on Fire,,1 Pants On Fire,False(ish),Gavin Newsom,TRUE,589,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
840,836,1653,http://www.politifact.com/factchecks/2018/feb/16/kellyanne-conway/did-gillibrand-defend-and-harbor-bill-clinton-duri/,Did Gillibrand 'defend and harbor' Bill Clinton during impeachment; as Kellyanne Conway said?,en,PolitiFact,politifact.com,2018-02-11T00:00:00Z,2018-02-16T19:11:22Z,I don’t need a lecture from Kirsten Gillibrand or anybody else who protected and defended and harbored a sitting president who had sexual relations in the Oval Office and was impeached for lying.',2018,Kellyanne Conway,Republican,Mostly False,,3 Mostly False,False(ish),Kellyanne Conway,FALSE,587,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
841,837,2115,https://www.politifact.com/factchecks/2019/nov/21/mark-meadows/no-obama-didnt-fire-all-bushs-politically-appointe/,No; Obama didn't fire all of Bush's politically-appointed ambassadors,en,PolitiFact,politifact.com,2019-11-15T00:00:00Z,,Says 'President Obama fired every Bush appointed ambassador upon his election.',2019,Mark Meadows,Republican,Mostly False,,3 Mostly False,False(ish),Mark Meadows,TRUE,585,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
842,838,5573,http://www.politifact.com/factchecks/2017/aug/30/matt-gaetz/gaetz-misleads-claim-about-immigrants-crime/,Gaetz misleads in claim about immigrants; crime,en,PolitiFact,politifact.com,2017-08-18T00:00:00Z,2017-08-30T15:47:11Z,As of 2014; illegal aliens made up roughly 3.5 percent of our population; and committed over 10 percent of all murders.',2017,Matt Gaetz,Republican,Mostly False,,3 Mostly False,False(ish),Matt Gaetz,TRUE,584,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
843,839,3550,http://www.politifact.com/factchecks/2011/dec/07/newt-gingrich/newt-gingrich-blasts-1990s-ethics-investigation-hi/,Newt Gingrich blasts 1990s ethics investigation of him; calling it partisan,en,PolitiFact,politifact.com,2011-12-06T00:00:00Z,2016-07-15T16:27:09Z,Says the congressional ethics investigation against him was conducted by 'a very partisan political committee' in a way that 'related more to the politics of the Democratic Party than to ethics.',2011,Newt Gingrich,Republican,Pants on Fire,,1 Pants On Fire,False(ish),Newt Gingrich,TRUE,583,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
844,840,1558,http://www.politifact.com/factchecks/2017/jan/18/paul-ryan/paul-ryan-wrongly-claims-actuaries-have-determined/,Paul Ryan wrongly claims actuaries have determined Obamacare is in a 'death spiral',en,PolitiFact,politifact.com,2017-01-12T00:00:00Z,2017-01-19T16:41:34Z,Obamacare 'is in what the actuaries call a death spiral.',2017,Paul Ryan,Republican,FALSE,,2 False,False(ish),Paul Ryan,TRUE,582,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
845,841,5838,https://www.politifact.com/factchecks/2019/jun/27/ted-cruz/fact-checking-ted-cruz-apprehensions-us-mexico-bor/,Fact-checking Ted Cruz on apprehensions at the US-Mexico border,en,PolitiFact,politifact.com,2019-06-21T00:00:00Z,,As you know; we apprehended over 144;000 people in a single month. That is a pace; which if it continues for 12 months; would put us on a pace for nearly 2 million apprehensions on the border.',2019,Ted Cruz,Republican,Mostly False,,3 Mostly False,False(ish),Ted Cruz,TRUE,580,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
846,842,6484,https://www.politifact.com/factchecks/2019/nov/21/pete-buttigieg/pete-buttigieg-falsely-says-donald-trump-illegally/,Pete Buttigieg falsely says Donald Trump illegally diverted funds for veterans,en,PolitiFact,politifact.com,2019-11-20T00:00:00Z,,The president had to confess in writing; in court; to illegally diverting charitable contributions that were supposed to go to veterans.',2019,Pete Buttigieg,Democratic,FALSE,,2 False,False(ish),Pete Buttigieg,TRUE,579,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
847,843,4751,http://www.politifact.com/factchecks/2017/apr/11/jim-patterson/will-california-soon-have-highest-gas-tax-nation/,Will California soon have the highest gas tax in the nation?,en,PolitiFact,politifact.com,2017-04-10T00:00:00Z,2017-04-11T22:23:16Z,California will have the 'highest gas tax in the nation' once its 12 cent gas tax hike goes into effect.,2017,Jim Patterson,Republican,FALSE,,2 False,False(ish),Jim Patterson (California politician),TRUE,578,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
848,844,2418,http://www.politifact.com/factchecks/2015/oct/09/ben-carson/ben-carson-says-mahmoud-abbas-ali-khamenei-vladimi/,Ben Carson says Mahmoud Abbas; Ali Khamenei; Vladimir Putin knew each other in 1968 Moscow,en,PolitiFact,politifact.com,2015-10-08T00:00:00Z,2016-04-19T15:47:36Z,Says Mahmoud Abbas; Ali Khamenei; Vladimir Putin met each other 'in the class of 1968 at Patrice Lumumba University in Moscow.',2015,Ben Carson,Republican,Pants on Fire,,1 Pants On Fire,False(ish),Ben Carson,TRUE,576,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
849,845,3175,http://www.politifact.com/factchecks/2017/mar/23/brendan-reilly/chicago-alderman-misses-mark-comparing-donald-trum/,A Chicago alderman misses the mark comparing Donald Trump's deportation policy to Hitler's,en,PolitiFact,politifact.com,2017-02-24T00:00:00Z,2017-03-23T22:41:02Z,Said Adolf Hitler and Donald Trump have both described deportations as 'a military operation.',2017,Brendan Reilly,Democratic,Mostly False,,3 Mostly False,False(ish),Brendan Reilly,TRUE,575,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
850,846,3824,https://www.politifact.com/factchecks/2020/sep/10/joe-biden/fact-checking-joe-bidens-claim-about-his-own-incom/,Fact-checking Joe Biden's claim about his own income,en,PolitiFact,politifact.com,2020-09-09T00:00:00Z,,$400;000 ... is more money than I’ve ever made' in a year.,2020,Joe Biden,Democratic,Mostly False,,3 Mostly False,False(ish),Joe Biden,TRUE,574,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
851,847,5590,https://www.politifact.com/factchecks/2018/jul/29/dorothy-brown/no-chicagos-pre-k-program-not-decline/,No; Chicago's pre-K program is not in decline,en,PolitiFact,politifact.com,2018-07-15T00:00:00Z,2018-07-30T13:39:22Z,Pre-K has gone down since the current mayor took office.',2018,Dorothy Brown,Democratic,Mostly False,,3 Mostly False,False(ish),Dorothy A. Brown,TRUE,571,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
852,848,2158,http://www.politifact.com/factchecks/2018/mar/09/ted-cruz/did-obama-cut-300-million-school-safety-not-really/,Did Obama cut $300 million for school safety? Not really,en,PolitiFact,politifact.com,2018-03-07T00:00:00Z,2018-03-09T16:55:50Z,The Obama administration had cut $300 million from school safety.',2018,Ted Cruz,Republican,Mostly False,,3 Mostly False,False(ish),Ted Cruz,TRUE,570,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
853,849,4560,http://www.politifact.com/factchecks/2017/may/05/ivanka-trump/book-john-quincy-adams-quote/,Ivanka Trump's new book includes quote falsely and frequently attributed to John Quincy Adams,en,PolitiFact,politifact.com,2017-05-02T00:00:00Z,2017-05-05T20:01:05Z,Says John Quincy Adams said; 'If your actions inspire others to dream more; learn more; do more; and become more; you are a leader.,2017,Ivanka Trump,Republican,FALSE,,2 False,False(ish),Ivanka Trump,FALSE,567,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
854,850,3955,http://www.politifact.com/factchecks/2017/nov/29/tim-scott/if-you-pay-no-taxes-will-you-end-more-money-under-/,If you pay no taxes; will you end up with more money under GOP tax plan?,en,PolitiFact,politifact.com,2017-11-26T00:00:00Z,2017-11-29T17:39:33Z,If you don't pay income taxes ... you'll have more money' under the Republican tax plan.,2017,Tim Scott,Republican,FALSE,,2 False,False(ish),Tim Scott,TRUE,565,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
855,851,1194,https://www.politifact.com/factchecks/2019/jan/21/patricia-fahy/fahy-claims-marijuana-revenue-disappointing/,Fahy claim about 'disappointing' marijuana revenue is wrong,en,PolitiFact,politifact.com,2019-01-14T00:00:00Z,2019-01-23T17:52:04Z,As for recreational marijuana revenue projections; 'we are seeing all those numbers reach disappointing levels in the states that have legalized. They’re not meeting their targets for the most part.',2019,Patricia Fahy,Democratic,Mostly False,,3 Mostly False,False(ish),Patricia Fahy,TRUE,563,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
856,852,6690,http://www.politifact.com/factchecks/2016/apr/13/jan-brewer/former-arizona-gov-jan-brewer-claims-states-immigr/,Former Arizona Gov. Jan Brewer claims state's immigration law 'mirrors' federal law,en,PolitiFact,politifact.com,2016-03-28T00:00:00Z,2016-04-13T17:33:37Z,Senate Bill 1070; simply; just mirrors federal law.',2016,Jan Brewer,Republican,Mostly False,,3 Mostly False,False(ish),Jan Brewer,TRUE,562,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
857,853,7157,https://www.politifact.com/factchecks/2018/sep/13/jim-justice/west-virginias-summerville-lake-clearest-east/,Is West Virginia's Summersville Lake the clearest in the East?,en,PolitiFact,politifact.com,2018-08-17T00:00:00Z,2018-09-13T17:10:21Z,According to SCUBA divers; Summersville Lake is the clearest freshwater lake east of the Mississippi River.',2018,Jim Justice,Republican,Mostly False,,3 Mostly False,False(ish),Jim Justice,TRUE,556,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
858,854,3710,http://www.politifact.com/factchecks/2017/sep/14/tom-bossert/has-military-taken-unprecedented-action-response-h/,Has the military taken unprecedented action in response to Hurricane Irma?,en,PolitiFact,politifact.com,2017-09-11T00:00:00Z,2017-09-14T15:10:38Z,The mobilization of the military in response to the storms in Puerto Rico and the U.S. Virgin Islands 'is the largest ever mobilization of our military in a naval and marine operation' and an Air Force carrier there 'was the first-ever as well.',2017,Tom Bossert,Republican,Mostly False,,3 Mostly False,False(ish),Tom Bossert,FALSE,555,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
859,855,2965,https://www.politifact.com/factchecks/2020/aug/19/thom-tillis/no-cunningham-has-not-been-silent-defunding-police/,No; Cunningham has not been 'silent' on defunding police,en,PolitiFact,politifact.com,2020-07-30T00:00:00Z,,Cal Cunningham has been silent on this on defunding the police; I assume his silence is consent.',2020,Thom Tillis,Republican,FALSE,,2 False,False(ish),Thom Tillis,TRUE,554,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
860,856,1593,https://www.politifact.com/factchecks/2021/feb/03/jim-steineke/no-evers-cannot-unilaterally-ok-new-unemployment-s/,No; Evers cannot unilaterally OK a new unemployment system,en,PolitiFact,politifact.com,2021-01-17T00:00:00Z,,Gov. Tony Evers 'has the authority and revenue necessary' to upgrade the state unemployment system without the Legislature.,2021,Jim Steineke,Republican,Mostly False,,3 Mostly False,False(ish),Jim Steineke,TRUE,551,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
861,857,7580,https://www.politifact.com/article/2016/jul/19/fact-checking-benghazi-night-republican-convention/,Fact-checking the first night of the 2016 Republican National Convention,en,PolitiFact,politifact.com,2016-07-18T00:00:00Z,2016-07-20T22:05:32Z,Neighborhoods have become more violent' under President Barack Obama's 'watch.',2016,Darryl Glenn,Republican,Mostly False,,3 Mostly False,False(ish),Darryl Glenn,TRUE,550,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
862,858,5498,https://www.politifact.com/factchecks/2019/mar/07/mitch-mcconnell/mcconnell-wrong-about-tracking-absentee-ballots-nc/,McConnell wrong about tracking absentee ballots in NC,en,PolitiFact,politifact.com,2019-02-26T00:00:00Z,2019-03-07T23:00:02Z,Says NC absentee voters have 'no way' to know if ballots are delivered,2019,Mitch McConnell,Republican,Mostly False,,3 Mostly False,False(ish),Mitch McConnell,TRUE,547,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
863,859,7366,https://www.politifact.com/factchecks/2019/jun/27/bill-de-blasio/universal-health-care-new-yorkers-not-exactly/,Universal health care for New Yorkers? Not exactly; Bill de Blasio,en,PolitiFact,politifact.com,2019-06-26T00:00:00Z,,It matters that we nominate a candidate who saw the destruction wrought by a broken health care system and gave people universal health care. … These things really matter. And these are the things that I've done in New York.',2019,Bill de Blasio,Democratic,Mostly False,,3 Mostly False,False(ish),Bill de Blasio,TRUE,546,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
864,860,3911,http://www.politifact.com/factchecks/2017/sep/05/jeff-sessions/jeff-sessions-questionable-claim-daca-helped-cause/,Jeff Sessions' questionable claim that DACA helped cause spike in minors at border,en,PolitiFact,politifact.com,2017-09-05T00:00:00Z,2017-09-05T22:18:38Z,Says President Barack Obama’s policy known as DACA 'contributed to a surge of minors at the southern border.',2017,Jeff Sessions,Republican,Mostly False,,3 Mostly False,False(ish),Jeff Sessions,TRUE,545,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
865,861,2954,http://www.politifact.com/factchecks/2017/jul/12/pat-toomey/medicaid-driving-budget-deficit-pat-toomey-said/,Is Medicaid driving the budget deficit; as Pat Toomey said?,en,PolitiFact,politifact.com,2017-07-10T00:00:00Z,2017-07-12T19:47:17Z,Medicaid 'is contributing to 70 percent of our budget deficit right now. It’s the one that is in our lap because of Obamacare.',2017,Pat Toomey,Republican,Mostly False,,3 Mostly False,False(ish),Pat Toomey,TRUE,542,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
866,862,6866,https://www.politifact.com/factchecks/2020/feb/07/michael-bloomberg/bloomberg-wrong-about-north-carolinas-primary-rule/,Bloomberg wrong about North Carolina's primary rules,en,PolitiFact,politifact.com,2020-02-04T00:00:00Z,,Campaign letter says North Carolina's Democratic primary is open to 'all registered voters; regardless of registration.',2020,Michael Bloomberg,Democratic,FALSE,,2 False,False(ish),Michael Bloomberg,TRUE,541,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
867,863,3598,https://www.politifact.com/factchecks/2020/jan/06/mike-pompeo/pompeo-falsely-claims-trump-did-not-say-hed-go-aft/,Pompeo falsely claims Trump did not say he'd go after Iranian cultural sites,en,PolitiFact,politifact.com,2020-01-05T00:00:00Z,,President Trump didn't say he'd go after a cultural site.',2020,Mike Pompeo,Republican,FALSE,,2 False,False(ish),Mike Pompeo,TRUE,540,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
868,864,5421,http://www.politifact.com/factchecks/2018/jul/03/corey-stewart/corey-stewart-falsely-claims-sen-tim-kaine-wants-d/,Corey Stewart falsely claims Sen. Tim Kaine wants to do away with ICE; border patrol,en,PolitiFact,politifact.com,2018-06-30T00:00:00Z,2018-07-03T15:36:05Z,Tim Kaine doesn’t want a border at all. He wants to get rid of Immigration and Customs Enforcement and basically the border patrol as well.',2018,Corey Stewart,Republican,Pants on Fire,,1 Pants On Fire,False(ish),Corey Stewart,TRUE,538,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
