...1,url,languageCode,publisher.name,publisher.site,reviewDate,text,claimDate,claimant_party,reason,claimYear,Fear,Self/Personal Record,Opponent/Opponent's Record,Legislation,National and State Macroeconomic Issues,Economic Well-Being and Domestic Commerce,Labor and Employment,Foreign Trade,Taxes,"Civil Rights, Minority Issues, and Civil Liberties",Immigration and Refugee Issues,LGBTQ,Race,Religion,Women,Health (non-care),Social Welfare,Education,Abortion,Healthcare,Government Operations,Defense/Military,International_affairs and Foreign Aid,Voting/Elections,Agriculture,Environment,Energy,Transportation,Community Development and Housing,Technology Science Space,Media and Communications,Law and Crime and Policing,Terrorism,Guns,History,Record/Candidate Biography/ Campaigns and Personal Behavior,textualRating,claimant,location,location.extra,title
3825,http://www.politifact.com/factchecks/2016/apr/25/ted-cruz/cruz-attack-ad-trump-distorts-transgender-bathroom/,en,PolitiFact,politifact.com,2016-04-25T21:53:31Z,Says Donald Trump thinks 'a grown man pretending to be a woman (should) be allowed to use the women's restroom.',2016-04-22T00:00:00Z,Republican,NA,2016,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Mostly False,Ted Cruz,Advertisement,,Cruz attack ad on Trump distorts transgender bathroom access issue
7766,http://www.politifact.com/factchecks/2016/apr/25/ted-cruz/ted-cruz-says-he-won-more-votes-wisconsin-donald-t/,en,PolitiFact,politifact.com,2016-04-25T22:14:15Z,I earned more votes in the state of Wisconsin than Donald Trump did in New York.',2016-04-25T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,Ted Cruz,Speech/Remarks,Unspecified,Ted Cruz says he won more votes in Wisconsin than Donald Trump did in New York
5042,http://www.politifact.com/factchecks/2016/apr/26/hillary-clinton/hillary-clintons-hazy-claim-researchers-cant-study/,en,PolitiFact,politifact.com,2016-04-26T20:04:45Z,Marijuana is a Schedule I drug; 'which you understand means that you can’t do any research about it.',2016-04-21T00:00:00Z,Democratic,NA,2016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mostly False,Hillary Clinton,Public Event,,Hillary Clinton's hazy claim that researchers can't study marijuana
6875,http://www.politifact.com/factchecks/2016/apr/26/david-jolly/us-rep-david-jolly-says-he-voted-against-house-pla/,en,PolitiFact,politifact.com,2016-04-26T21:55:50Z,Says he 'was the only Republican' to vote against creating a House panel to investigate Planned Parenthood.,2016-04-25T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,David Jolly,Debate,Election Debate,US Rep. David Jolly says he voted against House Planned Parenthood investigation
5858,http://www.politifact.com/factchecks/2016/apr/26/trent-franks/arizona-congressman-claims-almost-half-all-african/,en,PolitiFact,politifact.com,2016-04-27T03:30:33Z,Today in America; between 40 and 50 percent of all African-American babies; virtually 1-in-2; are killed before they are born.',2016-04-14T00:00:00Z,Republican,NA,2016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mostly False,Trent Franks,Speech/Remarks,Unspecified,Arizona congressman claims almost half of all African-American babies are killed by abortion
6318,http://www.politifact.com/factchecks/2016/apr/27/john-kirby/has-barack-obama-had-no-boots-ground-message-syria/,en,PolitiFact,politifact.com,2016-04-27T18:23:29Z,Says President Barack Obama never said; 'No boots on the ground' in Syria.,2016-04-25T00:00:00Z,Democratic,wp,2016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,False,John Kirby,Speech/Remarks,Press Event,Has Barack Obama had a 'no boots on the ground' message for Syria?
5617,http://www.politifact.com/factchecks/2016/apr/28/alan-grayson/lebron-james-pays-social-security-taxes-halftime-f/,en,PolitiFact,politifact.com,2016-04-28T14:45:39Z,LeBron James 'stops paying his Social Security taxes at the beginning of the second quarter of the first game of the season.',2016-04-25T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Alan Grayson,Debate,Election Debate,LeBron James pays Social Security taxes before halftime of first game; US Rep. Alan Grayson says
5714,http://www.politifact.com/factchecks/2016/apr/28/bernie-s/bernie-sanders-says-conditions-baltimore-no-better/,en,PolitiFact,politifact.com,2016-04-28T21:11:34Z,Says an array of statistics show that conditions in some parts of Baltimore rival that of 'the West Bank in Palestine;' 'North Korea;' and 'distressed cities in Nigeria; India; China and South Africa.',2016-04-24T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Bernie Sanders,Speech/Remarks,Unspecified,Bernie Sanders says conditions in Baltimore no better than North Korea; West Bank
1691,http://www.politifact.com/factchecks/2016/apr/29/paul-ryan/us-purchase-heavy-water-iran-direct-subsidy-irans-/,en,PolitiFact,politifact.com,2016-04-29T17:23:18Z,The decision for the United States to buy heavy water from Iran 'will directly subsidize Iran’s nuclear program.',2016-04-22T00:00:00Z,Republican,NA,2016,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mostly False,Paul Ryan,Written Statement,Press Release,Paul Ryan claims US purchase of heavy water from Iran is direct subsidy of Iran's nuclear program
4006,http://www.politifact.com/factchecks/2016/may/01/ted-cruz/donald-trumps-economic-agenda-imposing-massive-tax/,en,PolitiFact,politifact.com,2016-05-01T22:02:36Z,Says Donald Trump’s 'only economic agenda is imposing massive taxes on the American people with a 40 percent tax hike of a giant tariff.',2016-05-01T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Half True,Ted Cruz,TV Appearance,NBC,Donald Trump's economic agenda is 'imposing massive taxes on the American people;' Ted Cruz claims
7714,http://www.politifact.com/factchecks/2016/may/02/john-kasich/yes-john-kasich-bragging-about-being-unpopular/,en,PolitiFact,politifact.com,2016-05-02T14:15:33Z,After my first year as governor; I was one of the most unpopular governors; maybe the most unpopular governor in the country. ... It changed.',2016-04-24T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,John Kasich,TV Appearance,CBS,Yes; John Kasich is bragging about being unpopular
4227,http://www.politifact.com/factchecks/2016/may/02/bernie-s/sanders-its-not-impossible-get-enough-delegates-wi/,en,PolitiFact,politifact.com,2016-05-02T21:40:54Z,Winning enough pledged delegates is 'not impossible.',2016-05-01T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Bernie Sanders,TV Appearance,CBS,Sanders: It's not impossible to get enough delegates to win
4279,http://www.politifact.com/factchecks/2016/may/03/michael-roberson/ads-attacking-tarkanians-nra-grade-need-context/,en,PolitiFact,politifact.com,2016-05-03T22:10:48Z,Says Danny Tarkanian is 'NRA ‘F’ Rated.',2016-04-13T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Half True,Michael Roberson,Advertisement,,Ads attacking Tarkanian's NRA grade need context
3862,http://www.politifact.com/factchecks/2016/may/04/john-carter/john-carter-says-barack-obama-wants-house-illegal-/,en,PolitiFact,politifact.com,2016-05-04T22:20:46Z,This is not a joke: the president wants to house illegal aliens on our nation’s military installations.',2016-03-10T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,John Carter,Written Statement,,John Carter says Barack Obama wants to house 'illegal aliens' on military installations
4155,http://www.politifact.com/factchecks/2016/may/04/pat-mccrory/pat-mccrory-says-springsteen-canceled-north-caroli/,en,PolitiFact,politifact.com,2016-05-04T22:49:44Z,Bruce Springsteen 'only had 8;000 tickets sold' for a Greensboro show and canceled after 'they didn’t get the ticket sales they wanted.',2016-05-03T00:00:00Z,Republican,NA,2016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pants on Fire,Pat McCrory,Interview,,Pat McCrory says Springsteen canceled North Carolina show after poor ticket sales
4928,http://www.politifact.com/factchecks/2016/may/05/joe-biden/biden-says-cervical-cancertotally-preventable-afri/,en,PolitiFact,politifact.com,2016-05-05T22:15:19Z,Cervical cancer in Africa is 'fully preventable with basic education; screening and vaccines.',2016-05-02T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Joe Biden,Written Statement,,Joe Biden says cervical cancer 'totally preventable' in Africa
1556,http://www.politifact.com/factchecks/2016/may/06/sylvester-turner/sylvester-turner-overstates-number-solo-drivers/,en,PolitiFact,politifact.com,2016-05-06T22:07:25Z,We have been focusing so much; especially the Texas Department of Transportation; on that 97 percent of people in single-occupancy vehicles.',2016-03-04T00:00:00Z,Democratic,NA,2016,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,False,Sylvester Turner,Speech/Remarks,Unspecified,Sylvester Turner overstates number of solo drivers
6603,http://www.politifact.com/factchecks/2016/may/06/jerry-brown/jerry-browns-mostly-true-claim-about-california-do/,en,PolitiFact,politifact.com,2016-05-07T01:34:57Z,California has added twice as many jobs as Florida' over the past year.,2016-04-26T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Half True,Jerry Brown,Speech/Remarks,Unspecified,Jerry Brown's Half True Claim About California Doubling Florida's Job Gains
5905,http://www.politifact.com/factchecks/2016/may/09/joe-biden/joe-biden-misstates-daily-deaths-united-states-can/,en,PolitiFact,politifact.com,2016-05-09T15:35:26Z,In the United States alone we lose more than 3;000 people a day to cancer.',2016-04-29T00:00:00Z,Democratic,NA,2016,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,False,Joe Biden,Speech/Remarks,Unspecified,Joe Biden misstates daily deaths in United States from cancer
7261,http://www.politifact.com/factchecks/2016/may/10/hillary-clinton/hillary-clinton-says-market-forces-made-coal-compa/,en,PolitiFact,politifact.com,2016-05-10T16:10:42Z,The market is making this decision. The market has driven down the cost of coal; so you have companies going bankrupt.',2016-05-04T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Hillary Clinton,TV Appearance,CNN,Hillary Clinton says market forces made coal companies go bankrupt
3949,http://www.politifact.com/factchecks/2016/may/04/ron-johnson/incomplete-claim-sen-ron-johnson-started-pacur-his/,en,PolitiFact,politifact.com,2016-05-10T20:41:03Z,Says he 'started' the Pacur plastics manufacturing company he owns.,2016-04-29T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Half True,Ron Johnson,Written Statement,Press Release,The incomplete claim that Sen. Ron Johnson 'started' Pacur; his plastics manufacturing company
1697,http://www.politifact.com/factchecks/2016/may/11/duf-sundheim/duf-sundheim-wrongly-says-californias-violent-crim/,en,PolitiFact,politifact.com,2016-05-11T05:24:03Z,There is a 34 percent increase in violent crime in the state of California. … And that’s just within the last year.',2016-05-10T00:00:00Z,Democratic,NA,2016,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,False,Duf Sundheim,Debate,Election Debate,Duf Sundheim wrongly says California's violent crime rate is up 34 percent
4944,http://www.politifact.com/factchecks/2016/may/11/loretta-sanchez/loretta-sanchez-dodges-question-about-gun-liabilit/,en,PolitiFact,politifact.com,2016-05-11T05:25:10Z,The Brady Campaign has given me a 100 percent; not 99; 100 percent rating.',2016-05-10T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Half True,Loretta Sanchez,Debate,Election Debate,Loretta Sanchez dodges question about gun liability vote; cites Brady campaign support
5803,http://www.politifact.com/factchecks/2016/may/09/david-jolly/epa-regulation-will-force-31-million-upgrade-pinel/,en,PolitiFact,politifact.com,2016-05-11T14:47:54Z,Under a new federal regulation; it will cost Pinellas County '$31 million to fix a single ditch.',2016-04-25T00:00:00Z,Republican,NA,2016,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mostly False,David Jolly,Debate,Election Debate,EPA regulation will force $31 million upgrade to Pinellas County ditch; US Rep. David Jolly says
5397,http://www.politifact.com/factchecks/2016/may/06/ted-cruz/donald-trump-attacked-bringing-hundreds-foreign-wo/,en,PolitiFact,politifact.com,2016-05-11T14:53:24Z,Says Donald Trump 'brings in hundreds of foreign workers to replace Americans.',2016-05-02T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Half True,Ted Cruz,Advertisement,,Donald Trump attacked for bringing in hundreds of foreign workers on H-2B visas at Mar-A-Lago
4017,http://www.politifact.com/factchecks/2016/mar/22/debbie-wasserman-schultz/debbie-wasserman-schultz-says-superdelegates-never/,en,PolitiFact,politifact.com,2016-05-11T16:14:54Z,Superdelegates 'have never been a determining factor in who our nominee is since they've been in place since 1984.',2016-03-21T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Debbie Wasserman Schultz,TV Appearance,FOX,Debbie Wasserman Schultz says superdelegates never determined Democratic nominee
6149,http://www.politifact.com/factchecks/2015/apr/15/jeb-bush/which-state-most-gun-permits/,en,PolitiFact,politifact.com,2016-05-11T17:45:15Z,Florida has the most concealed weapon permits in the nation; 'nearly double that of the second state; which is Texas.',2015-04-10T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Jeb Bush,Speech/Remarks,Unspecified,Which state has the most gun permits?
7003,http://www.politifact.com/factchecks/2016/mar/09/bernie-s/bernie-sanders-says-hillary-clinton-opposed-driver/,en,PolitiFact,politifact.com,2016-05-11T18:13:36Z,When New York Gov. Eliot Spitzer wanted to 'provide driver’s licenses to those who are undocumented. (Hillary Clinton) said don’t do it.',2016-03-09T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Bernie Sanders,Debate,Election Debate,Bernie Sanders says that Hillary Clinton opposed driver's licenses for illegal immigrants
1457,http://www.politifact.com/factchecks/2015/nov/04/marco-rubio/marco-rubio-portrays-hillary-clinton-liar-her-stat/,en,PolitiFact,politifact.com,2016-05-11T18:16:37Z,There was never a single shred of evidence presented to anyone' that the attacks in Benghazi; Libya; were 'spontaneous; and in fact; the CIA themselves understood that early on.',2015-10-29T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Half True,Marco Rubio,TV Appearance,CNN,Marco Rubio said there was never evidence that the attacks on Benghazi were spontaneous
517,http://www.politifact.com/factchecks/2015/jun/09/hillary-clinton/hillary-clinton-revisits-floridas-2000-and-2004-vo/,en,PolitiFact,politifact.com,2016-05-11T18:19:52Z,In Florida; when Jeb Bush was governor; state authorities conducted a deeply flawed purge of voters before the presidential election in 2000' and 'in 2004 a plan to purge even more voters was headed off.',2015-06-04T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Hillary Clinton,Speech/Remarks,Unspecified,Hillary Clinton revisits Florida's 2000 and 2004 voter purge when Jeb Bush was governor
3878,http://www.politifact.com/factchecks/2015/jun/08/rick-scott/rick-scott-says-we-have-record-funding-environment/,en,PolitiFact,politifact.com,2016-05-11T18:29:35Z,If you care about the environment; we've got record funding.',2015-06-08T00:00:00Z,Republican,NA,2015,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pants on Fire,Rick Scott,Speech/Remarks,Unspecified,Rick Scott says we have 'record funding' for the environment in Florida
4784,http://www.politifact.com/factchecks/2016/mar/30/tim-canova/debbie-wasserman-schultz-attacked-bank-donations-a/,en,PolitiFact,politifact.com,2016-05-11T18:39:14Z,After taking hundreds of thousands of dollars from Goldman Sachs and other Wall Street banks; (Debbie Wasserman Schultz) has voted to prevent the Consumer Financial Protection Bureau from regulating payday loans and addressing racial discrimination in car loans.',2016-03-24T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Tim Canova,Written Statement,Campaign,Debbie Wasserman Schultz attacked for bank donations and position on payday loan bill
2623,http://www.politifact.com/factchecks/2015/oct/08/debbie-wasserman-schultz/how-many-americans-have-been-killed-mass-shootings/,en,PolitiFact,politifact.com,2016-05-11T18:43:01Z,380 Americans have been killed in 294 mass shootings in 2015 alone.',2015-10-02T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Half True,Debbie Wasserman Schultz,Social Media,Twitter,Wasserman Schultz claims 294 mass shootings in 2015 alone
6100,http://www.politifact.com/factchecks/2016/may/11/carlos-beruff/deal-allows-iran-produce-nuclear-weapon-us-senate-/,en,PolitiFact,politifact.com,2016-05-11T19:52:51Z,Says President Obama’s deal 'allows Iran to produce a nuclear weapon.',2016-05-05T00:00:00Z,Republican,NA,2016,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,False,Carlos Beruff,Written Statement,Press Release,Deal allows Iran to produce nuclear weapon; US Senate candidate Carlos Beruff says
1456,http://www.politifact.com/factchecks/2016/feb/14/marco-rubio/rubio-exaggerates-sayig-its-been-80-years-lame-duc/,en,PolitiFact,politifact.com,2016-05-11T19:55:15Z,It has been over 80 years since a lame-duck president appointed a Supreme Court justice.',2016-02-13T00:00:00Z,Republican,NA,2016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Mostly False,Marco Rubio,Debate,Election Debate,Rubio exaggerates in saying it's been 80 years since a 'lame duck' made a Supreme Court nomination
1442,http://www.politifact.com/factchecks/2015/dec/10/debbie-wasserman-schultz/debbie-wasserman-schultz-wrongly-says-marco-rubio-/,en,PolitiFact,politifact.com,2016-05-11T20:00:22Z,Says Marco Rubio said 'we should be considering internment' of Muslims; and 'maybe we should close down cafes and diners where Muslims gather and in fact compared them to the Nazi party.',2015-12-09T00:00:00Z,Democratic,NA,2015,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Pants on Fire,Debbie Wasserman Schultz,TV Appearance,CNN,Debbie Wasserman Schultz wrongly says Marco Rubio called for internment of Muslims
